index,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall
293,5476,Bootleggers Restaurant & Brewery,Bock,Dark Bock,58409.0,2.0
294,5476,Bootleggers Restaurant & Brewery,American Amber / Red Lager,Dark Wheat,58410.0,2.5
295,16994,Ohio Brewing Company,American Strong Ale,Twice Bitten,46683.0,4.25
296,16994,Ohio Brewing Company,American IPA,O'Hoppy IPA,45172.0,3.1666666666666665
297,16994,Ohio Brewing Company,Kölsch,Verich Gold,46255.0,4.25
298,16994,Ohio Brewing Company,Pumpkin Ale,Ohio Pumpkin Ale,46252.0,4.0
299,16994,Ohio Brewing Company,Altbier,Alt-Ernative Amber,46249.0,3.75
300,16994,Ohio Brewing Company,American Stout,Steel Valley Stout,43396.0,3.625
301,16994,Ohio Brewing Company,Altbier,Akron Dopple Alt,44875.0,4.0
302,16994,Ohio Brewing Company,American Brown Ale,Buckeye Brown,46248.0,3.75
303,16994,Ohio Brewing Company,Czech Pilsener,Polymer Pilsner,46250.0,1.5
304,971,Crescent City Brewhouse,American IPA,IPA,17220.0,3.8
305,16994,Ohio Brewing Company,Irish Red Ale,Cardinal Ale,46254.0,3.25
306,971,Crescent City Brewhouse,Hefeweizen,Weiss Beer,3644.0,3.25
307,971,Crescent City Brewhouse,Euro Dark Lager,Saints Ambrosia,61917.0,4.0
308,971,Crescent City Brewhouse,Vienna Lager,Red Stallion,5547.0,3.53125
309,971,Crescent City Brewhouse,Munich Dunkel Lager,Black Forest,9825.0,3.6538461538461537
310,971,Crescent City Brewhouse,Czech Pilsener,Double Pilsner,66692.0,4.5
311,971,Crescent City Brewhouse,Bock,Festival Bock,35386.0,4.0
312,971,Crescent City Brewhouse,Rauchbier,Brau Rauck,14045.0,4.0
313,971,Crescent City Brewhouse,German Pilsener,Pilsner,9824.0,3.571428571428572
314,971,Crescent City Brewhouse,Dunkelweizen,Dunkel Weizen,17362.0,3.4
315,971,Crescent City Brewhouse,Roggenbier,Roggen,23234.0,4.0
316,971,Crescent City Brewhouse,American Pale Ale (APA),Tomahawk Special American Pale Ale,24189.0,3.5
317,971,Crescent City Brewhouse,Bock,Spring Bock,67820.0,3.0
318,971,Crescent City Brewhouse,Bock,Voodoo Bock,75148.0,3.5
319,14879,Hoppin' Frog Brewery,American Double / Imperial IPA,Hop Dam Triple IPA,56115.0,3.774336283185841
320,14879,Hoppin' Frog Brewery,Hefeweizen,Wild Frog Wheat Ale,36862.0,3.77027027027027
321,3207,San Francisco Brewing Company,American Pale Ale (APA),San Francisco Pale Ale,34799.0,3.5
322,14879,Hoppin' Frog Brewery,American Double / Imperial IPA,Mean Manalishi Double I.P.A.,37518.0,3.667682926829268
323,14879,Hoppin' Frog Brewery,Russian Imperial Stout,D.O.R.I.S. The Destroyer Double Imperial Stout,57110.0,4.092436974789916
324,3207,San Francisco Brewing Company,English Dark Mild Ale,Hallidie S. Ale,24336.0,3.5
325,14879,Hoppin' Frog Brewery,English Barleywine,Barrel Aged Naked Evil,72827.0,4.346938775510204
326,14879,Hoppin' Frog Brewery,Winter Warmer,Barrel Aged Frosted Frog Christmas Ale,64096.0,3.5277777777777777
327,14879,Hoppin' Frog Brewery,Fruit / Vegetable Beer,Smashin' Berry Dark,40146.0,2.923076923076923
328,14879,Hoppin' Frog Brewery,Fruit / Vegetable Beer,Smashing Berry Ale,38982.0,2.892857142857143
329,14879,Hoppin' Frog Brewery,American Pale Ale (APA),Fresh Frog Raw Hop Imperial Pale Ale,53779.0,4.02
330,14879,Hoppin' Frog Brewery,Scotch Ale / Wee Heavy,Outta Kilter,47694.0,3.724637681159421
331,14879,Hoppin' Frog Brewery,American Porter,Imperial American Porter (2010 Beer Week Collaboration With Rocky River),62921.0,4.05
332,14879,Hoppin' Frog Brewery,Russian Imperial Stout,B.O.R.I.S. #100,75850.0,4.1
333,14879,Hoppin' Frog Brewery,Belgian IPA,Hop Master's Abbey Belgian-Style Double IPA,51917.0,3.905405405405405
334,14879,Hoppin' Frog Brewery,Winter Warmer,Frosted Frog Christmas Ale,54134.0,3.4299065420560746
335,1386,Harmon Restaurant & Brewery,American IPA,One Hop Wonder #9 - Columbus,49864.0,4.166666666666667
336,14879,Hoppin' Frog Brewery,Russian Imperial Stout,BORIS Royale,69461.0,4.125
337,14879,Hoppin' Frog Brewery,American Double / Imperial IPA,Meaner Manalishi Double I.P.A.,50833.0,3.75
338,14,Cambridge Brewing Company,Russian Imperial Stout,YouEnjoyMyStout,21436.0,4.0
339,3207,San Francisco Brewing Company,American Porter,Gripman's Porter,28861.0,3.333333333333333
340,1199,Founders Brewing Company,American Double / Imperial Stout,Founders Breakfast Stout,11757.0,4.354516386890488
341,14879,Hoppin' Frog Brewery,Russian Imperial Stout,Cafe BORIS,60874.0,4.0
342,395,Bluegrass Brewing Co. - East St. Matthew's,American Blonde Ale,Horse Piss Beer,29204.0,2.772727272727273
343,12003,Emmett's Brewing Company,English Pale Ale,1 A.M. Ale,25251.0,2.6666666666666665
344,365,Pike Pub & Brewery,American IPA,Pike India Pale Ale,960.0,3.851010101010101
345,1199,Founders Brewing Company,Fruit / Vegetable Beer,Founders Rübæus,23474.0,3.874172185430464
346,22167,Fulton Beer,American Blonde Ale,Lonely Blonde,59015.0,3.5
347,395,Bluegrass Brewing Co. - East St. Matthew's,Schwarzbier,Sheltowee GloomSucker Black Ale,45923.0,3.7
348,395,Bluegrass Brewing Co. - East St. Matthew's,Altbier,Altbier,1121.0,3.645348837209302
349,1199,Founders Brewing Company,American Double / Imperial IPA,Founders Double Trouble,34146.0,4.096649484536083
350,14879,Hoppin' Frog Brewery,American Porter,Silk Porter,40153.0,3.820143884892086
351,14879,Hoppin' Frog Brewery,Black & Tan,Bodacious Black & Tan,33662.0,3.9385245901639343
352,7402,Wasatch Brew Pub,Doppelbock,The Devastator Double Bock,48148.0,3.3484848484848486
353,1199,Founders Brewing Company,Rye Beer,Founders Crystal Rye Persuasion,44914.0,4.2
354,20988,Becker Brewing Company,Märzen / Oktoberfest,Frank's Octoberfest,52451.0,4.0
355,20988,Becker Brewing Company,Pumpkin Ale,Pumpkin Beer,52403.0,3.5
356,20988,Becker Brewing Company,Irish Dry Stout,Irish Stout,68736.0,4.0
357,20988,Becker Brewing Company,American Amber / Red Ale,Rooster Red,52275.0,3.75
358,2310,Great Basin Brewing Co.,Saison / Farmhouse Ale,Silver State Saison,43904.0,4.5
359,2310,Great Basin Brewing Co.,Oatmeal Stout,Outlaw Oatmeal Stout,25721.0,4.0
360,2310,Great Basin Brewing Co.,Rauchbier,Smoke Creek Rauchbock,45450.0,3.4166666666666665
361,2310,Great Basin Brewing Co.,American Amber / Red Ale,Truckee River Red Organic Ale,11325.0,2.25
362,2310,Great Basin Brewing Co.,Extra Special / Strong Bitter (ESB),Black Rock ESB,24444.0,3.0
363,1386,Harmon Restaurant & Brewery,Scotch Ale / Wee Heavy,"Harmon Killer Brew, Version 9",33242.0,3.0
364,2310,Great Basin Brewing Co.,English Porter,Jackpot Porter,29030.0,3.0
365,2310,Great Basin Brewing Co.,Chile Beer,Cerveza ChileBeso,25520.0,4.0
366,2310,Great Basin Brewing Co.,American Double / Imperial Stout,Bourbon Imperial Stout,56725.0,3.75
367,2310,Great Basin Brewing Co.,American Barleywine,Bourbon Barrel Barleywine,58921.0,4.5
368,2310,Great Basin Brewing Co.,American Pale Ale (APA),Harvest Ale,46582.0,4.5
369,2310,Great Basin Brewing Co.,Russian Imperial Stout,Jason Green's Russian Imperial Stout,52444.0,3.5
370,2310,Great Basin Brewing Co.,Cream Ale,Katies Cream Ale,24443.0,3.5
371,2310,Great Basin Brewing Co.,American Brown Ale,Franktown Brown,29032.0,4.5
372,2310,Great Basin Brewing Co.,Märzen / Oktoberfest,Stone Mother Marzen,57560.0,4.0
373,2310,Great Basin Brewing Co.,American IPA,Hopasaurus,53579.0,4.5
374,2310,Great Basin Brewing Co.,American Barleywine,Risky Biscuit Barleywine,11324.0,3.6666666666666665
375,2310,Great Basin Brewing Co.,Märzen / Oktoberfest,Oktoberfest,20584.0,5.0
376,2310,Great Basin Brewing Co.,American IPA,Ichthysaur IPA,7849.0,3.8333333333333335
377,2310,Great Basin Brewing Co.,Winter Warmer,Red Nose Holiday Wassail,47046.0,3.8333333333333335
378,2310,Great Basin Brewing Co.,Rye Beer,Blister In The Sun Rye,61638.0,3.5
379,17204,SBC Restaurant & Brewery - Hamden,Märzen / Oktoberfest,Oktoberfest,45714.0,3.5
380,2310,Great Basin Brewing Co.,American Black Ale,Black Eye P.A.,60644.0,3.75
381,17204,SBC Restaurant & Brewery - Hamden,American Amber / Red Ale,Hamden Red,43561.0,3.0
382,17204,SBC Restaurant & Brewery - Hamden,American IPA,Sleeping Giant IPA,43560.0,3.25
383,17204,SBC Restaurant & Brewery - Hamden,American Stout,West Rock Stout,43562.0,4.0
384,17204,SBC Restaurant & Brewery - Hamden,American Brown Ale,Head Rush,43563.0,4.0
385,17204,SBC Restaurant & Brewery - Hamden,English Pale Ale,Eli Whitney English Pale Ale,43559.0,3.5
386,17204,SBC Restaurant & Brewery - Hamden,Czech Pilsener,Parkway Pilsner,43558.0,3.0
387,17204,SBC Restaurant & Brewery - Hamden,Light Lager,Bobcat Light,43557.0,3.0
388,3268,O'Fallon Brewery,Pumpkin Ale,Pumpkin Ale,13350.0,3.693069306930693
389,936,No-Li Brewhouse,American IPA,IPA,13112.0,3.6666666666666665
390,936,No-Li Brewhouse,English Bitter,Crystal Bitter Ale,7360.0,3.692307692307693
391,936,No-Li Brewhouse,American Pale Ale (APA),Solar Winds,49490.0,4.25
392,936,No-Li Brewhouse,Cream Ale,Gonzaga Ale,47171.0,4.0
393,936,No-Li Brewhouse,Cream Ale,Créme Ale,38537.0,3.875
394,936,No-Li Brewhouse,Fruit / Vegetable Beer,Blueberry Ale,26646.0,3.1666666666666665
395,936,No-Li Brewhouse,American Amber / Red Ale,Amber Ale,12421.0,3.555555555555556
396,936,No-Li Brewhouse,American Stout,Stellar Stout,23649.0,3.4375
397,936,No-Li Brewhouse,American Blonde Ale,Bulldog Ale,53366.0,3.0
398,936,No-Li Brewhouse,American Pale Wheat Ale,Summer Wheat Ale,31453.0,4.0
399,936,No-Li Brewhouse,American Pale Ale (APA),Pale Ale,13009.0,3.95
400,936,No-Li Brewhouse,American IPA,Horned Aviator,75292.0,3.5
401,936,No-Li Brewhouse,American Wild Ale,Whiskey Sour Dunkel,49815.0,4.5
402,936,No-Li Brewhouse,Märzen / Oktoberfest,Copper Fest,38601.0,3.5
403,936,No-Li Brewhouse,American Double / Imperial IPA,14 Year Anniversary Ale,39084.0,3.0
404,936,No-Li Brewhouse,American Amber / Red Ale,Eagle Brew,36257.0,4.0
405,936,No-Li Brewhouse,American Double / Imperial IPA,17 Year Anniversary Ale,63740.0,3.0
406,936,No-Li Brewhouse,Winter Warmer,Winter Ale,27982.0,3.875
407,936,No-Li Brewhouse,Cream Ale,Copper Creme Ale,11226.0,3.5
408,936,No-Li Brewhouse,Cream Ale,Independence Ale,72004.0,3.0
409,936,No-Li Brewhouse,American Amber / Red Ale,Mootsy's Loudmouth Soup,18642.0,3.0
410,936,No-Li Brewhouse,American IPA,16 Year Anniversary Ale,53362.0,4.5
411,936,No-Li Brewhouse,American Double / Imperial IPA,13th Anniversary Imperial India Pale Ale,33772.0,3.5
412,936,No-Li Brewhouse,American IPA,12 Year Anniversary Ale,26651.0,3.5
413,2446,Catawba Valley Brewing Company,Pumpkin Ale,King Don's Original Pumpkin Ale,13282.0,4.113636363636363
414,936,No-Li Brewhouse,American Amber / Red Ale,Longhorn Ale,42414.0,4.0
415,936,No-Li Brewhouse,Munich Dunkel Lager,Chocolate Dunkel,17162.0,3.5
416,2446,Catawba Valley Brewing Company,Saison / Farmhouse Ale,Le Sexxxy Saison,58776.0,3.75
417,2446,Catawba Valley Brewing Company,American Pale Wheat Ale,King Karma Ale,14591.0,3.333333333333333
418,2446,Catawba Valley Brewing Company,American Porter,King Coconut Porter,14592.0,4.25
419,2446,Catawba Valley Brewing Company,American Black Ale,Blackwater Uber Pale Ale,37952.0,4.105263157894737
420,2446,Catawba Valley Brewing Company,Cream Ale,Farmer Ted's Cream Ale,25101.0,3.5625
421,2446,Catawba Valley Brewing Company,Flanders Oud Bruin,Oakey Dokey,63654.0,3.6666666666666665
422,2446,Catawba Valley Brewing Company,American IPA,Whiskey River IPA,32371.0,4.214285714285714
423,2446,Catawba Valley Brewing Company,American IPA,Firewater IPA,8950.0,3.6666666666666665
424,2446,Catawba Valley Brewing Company,English Brown Ale,Brown Bear Ale,14413.0,3.8181818181818175
425,2446,Catawba Valley Brewing Company,American Stout,Bier De Clam,38408.0,4.166666666666667
426,2446,Catawba Valley Brewing Company,American Stout,Whiskey River Stout,41844.0,4.0
427,2446,Catawba Valley Brewing Company,American Wild Ale,Momotaro,73052.0,4.0
428,2446,Catawba Valley Brewing Company,Witbier,White Zombie Ale,55375.0,4.5
429,2446,Catawba Valley Brewing Company,English Brown Ale,Bears 'n Roses,60696.0,3.0
430,2446,Catawba Valley Brewing Company,American Stout,Honest Injun Stout,6150.0,3.875
431,2446,Catawba Valley Brewing Company,Scotch Ale / Wee Heavy,The Hooligan King,76780.0,4.5
432,2446,Catawba Valley Brewing Company,American Stout,Hyper Monkey Java Stout,47245.0,4.0
433,2446,Catawba Valley Brewing Company,American Amber / Red Ale,Indian Red Head,14589.0,3.2142857142857144
434,2446,Catawba Valley Brewing Company,American Stout,Oak Aged Stout,27828.0,4.5
435,2446,Catawba Valley Brewing Company,Saison / Farmhouse Ale,Farmer Ted's Farmhouse Ale,40140.0,3.0
436,2446,Catawba Valley Brewing Company,Belgian Strong Dark Ale,Cleopatra,74146.0,4.0
437,2446,Catawba Valley Brewing Company,American Pale Ale (APA),Mothertrucker Pale Ale,66498.0,4.0
438,1386,Harmon Restaurant & Brewery,American Porter,Candy Cane Porter,64212.0,3.0
439,60,Cooperstown Brewing Company,American Pale Ale (APA),Old Slugger,1598.0,3.5698924731182795
440,60,Cooperstown Brewing Company,English Stout,Strike Out Stout,178.0,3.4791666666666665
441,1386,Harmon Restaurant & Brewery,American IPA,American Oak Aged Pt Defiance IPA,58127.0,4.0
442,1386,Harmon Restaurant & Brewery,American Amber / Red Ale,Imperial Red Ale,72428.0,3.0
443,1386,Harmon Restaurant & Brewery,American Porter,Puget Sound Porter,4372.0,3.8181818181818175
444,1386,Harmon Restaurant & Brewery,Milk / Sweet Stout,Woodrow's Imperial Milk Stout,61745.0,4.5
445,60,Cooperstown Brewing Company,English India Pale Ale (IPA),Back Yard India Pale Ale,1599.0,3.481818181818182
446,3207,San Francisco Brewing Company,English Barleywine,Alexander Gunn Barleywine,28863.0,3.5
447,23022,Ivory Tower Brewing,American Pale Ale (APA),Ivory Tower Summer Batch #1,59373.0,4.0
448,23022,Ivory Tower Brewing,American Stout,Ivory Tower Endow Mint,59372.0,4.0
449,3207,San Francisco Brewing Company,American Double / Imperial IPA,Green Death,24921.0,3.75
450,3207,San Francisco Brewing Company,American Amber / Red Lager,Happy Jack Ale,30285.0,3.5
451,3207,San Francisco Brewing Company,American Pale Ale (APA),Anniversary Ale,29405.0,2.75
452,3207,San Francisco Brewing Company,Bock,Grace Darling Bock,40810.0,2.5
453,3207,San Francisco Brewing Company,American Pale Wheat Ale,Andromeda Wheat,24922.0,3.333333333333333
454,3207,San Francisco Brewing Company,Weizenbock,Dopple Weizen,20112.0,2.0
455,3207,San Francisco Brewing Company,Winter Warmer,Christmas Cheer,34798.0,3.0
456,3207,San Francisco Brewing Company,Czech Pilsener,Albatross Lager,20115.0,3.1
457,3207,San Francisco Brewing Company,English India Pale Ale (IPA),ShanghaIPA,7766.0,3.4375
458,3207,San Francisco Brewing Company,American Pale Lager,Emperor Norton Lager,20111.0,3.1
459,3207,San Francisco Brewing Company,American Stout,Alcatraz Stout,20113.0,3.1666666666666665
460,4078,Bertram's Salmon Valley Brewery & Restaurant,American IPA,Savage India Pale Ale,69406.0,4.0
461,4078,Bertram's Salmon Valley Brewery & Restaurant,English Brown Ale,Mnt. Borah Brown,76729.0,3.5
462,12003,Emmett's Brewing Company,American Pale Lager,1871 Lager,66229.0,4.166666666666667
463,12003,Emmett's Brewing Company,English Dark Mild Ale,English Dark Mild,57686.0,4.5
464,12003,Emmett's Brewing Company,Rye Beer,Rye IPA,57687.0,4.0
465,12003,Emmett's Brewing Company,Oatmeal Stout,Oatmeal Stout,26856.0,3.5
466,12003,Emmett's Brewing Company,American Double / Imperial IPA,Imperial IPA,25252.0,4.0
467,12003,Emmett's Brewing Company,American Amber / Red Ale,McCarthy Red,73506.0,3.5
468,12003,Emmett's Brewing Company,Oatmeal Stout,Double Barrel Oatmeal Stout,43922.0,4.5
469,12003,Emmett's Brewing Company,Kölsch,Kolsch,26853.0,3.5
470,12003,Emmett's Brewing Company,Märzen / Oktoberfest,Octoberfest,53344.0,3.5
471,12003,Emmett's Brewing Company,American Double / Imperial Pilsner,Imperial Pilsener,43920.0,4.0
472,12003,Emmett's Brewing Company,American Pale Ale (APA),Victory Pale Ale,25250.0,3.923076923076923
473,12003,Emmett's Brewing Company,American Porter,Robust Porter,62829.0,3.6666666666666665
474,12003,Emmett's Brewing Company,Belgian Pale Ale,Belgian Pale Ale,72733.0,4.0
475,12003,Emmett's Brewing Company,American Amber / Red Ale,Centennial Amber Ale,26854.0,4.0
476,12003,Emmett's Brewing Company,Belgian Pale Ale,Belgian Blonde Ale,43923.0,4.5
477,22288,Mt Tabor Brewing,American Pale Ale (APA),P5 Pale Ale,77006.0,4.5
478,22167,Fulton Beer,American Double / Imperial Stout,The Worthy Adversary,57172.0,4.583333333333333
479,22167,Fulton Beer,English India Pale Ale (IPA),Sweet Child Of Vine,56259.0,3.727272727272727
480,1386,Harmon Restaurant & Brewery,American IPA,Floridian IPA,64637.0,4.0
481,22167,Fulton Beer,Russian Imperial Stout,War And Peace,56955.0,4.75
482,22167,Fulton Beer,American Amber / Red Ale,The Libertine,63753.0,4.166666666666667
483,23739,Marco Island Brewery,American Pale Wheat Ale,Whole Lotta Love Belgian,64542.0,3.0
484,23739,Marco Island Brewery,American Pale Lager,Funky Pelican Pilsner,64541.0,4.0
485,23739,Marco Island Brewery,English Stout,Starry Night Stout,64540.0,2.0
486,23739,Marco Island Brewery,American Amber / Red Ale,Loggerhead Red,64543.0,2.5
487,23739,Marco Island Brewery,English India Pale Ale (IPA),The Rock IPA,64544.0,3.5
488,1386,Harmon Restaurant & Brewery,California Common / Steam Beer,Mighty Tacoma Ale,62643.0,3.75
489,1386,Harmon Restaurant & Brewery,American IPA,Emmons 11,76088.0,4.5
490,1386,Harmon Restaurant & Brewery,American Stout,Oak Aged Stryker,77002.0,4.5
491,1386,Harmon Restaurant & Brewery,Extra Special / Strong Bitter (ESB),Mild Thing,33706.0,4.0
492,1386,Harmon Restaurant & Brewery,Scottish Gruit / Ancient Herbed Ale,Bring Me A Shrubbery Ale,45344.0,3.5
493,1386,Harmon Restaurant & Brewery,Rye Beer,White River Rye,4421.0,3.75
494,1386,Harmon Restaurant & Brewery,American Double / Imperial Stout,Bigwood Oak Aged Stout,64487.0,5.0
495,1386,Harmon Restaurant & Brewery,Saison / Farmhouse Ale,Summer Solstice,69949.0,3.5
496,1386,Harmon Restaurant & Brewery,American Strong Ale,Triple Play,70247.0,4.0
497,1386,Harmon Restaurant & Brewery,American Porter,Mocha Porter,67724.0,4.5
498,1386,Harmon Restaurant & Brewery,American IPA,Bourbon Oak IPA,64324.0,3.5
499,1386,Harmon Restaurant & Brewery,American Porter,Porter Porter,47783.0,4.5
500,1386,Harmon Restaurant & Brewery,American Amber / Red Ale,Harmon's Special Ale,32887.0,1.0
501,1386,Harmon Restaurant & Brewery,American IPA,One Hop Wonder #10 (Citra),59141.0,4.166666666666667
502,1386,Harmon Restaurant & Brewery,American Pale Ale (APA),Summit Trail Pale Ale,60122.0,3.5
503,1386,Harmon Restaurant & Brewery,Wheatwine,Wet Dog Wheat Wine,47781.0,2.75
504,1386,Harmon Restaurant & Brewery,Fruit / Vegetable Beer,Rudolph's Raspberry Yuletide,77003.0,4.0
505,1386,Harmon Restaurant & Brewery,American Porter,Rum Oak Porter,65397.0,3.5
506,1386,Harmon Restaurant & Brewery,American Double / Imperial IPA,Rajah's Royal IPA,4374.0,3.7666666666666666
507,1386,Harmon Restaurant & Brewery,Rye Beer,Rye PA,67723.0,2.5
508,1386,Harmon Restaurant & Brewery,American Brown Ale,T-Town Maple Brown,45885.0,4.0
509,1386,Harmon Restaurant & Brewery,American IPA,10 Year Clelebration Ale,39886.0,4.0
510,1386,Harmon Restaurant & Brewery,American Blonde Ale,Pumpkin Spice Blonde,63968.0,4.0
511,1386,Harmon Restaurant & Brewery,American Pale Ale (APA),Pinnacle Peak Pale Ale,4370.0,3.625
512,1386,Harmon Restaurant & Brewery,American IPA,One Hop Wonder IPA,32676.0,3.0
513,1386,Harmon Restaurant & Brewery,American Stout,Vanilla Stryker,75244.0,4.0
514,1386,Harmon Restaurant & Brewery,American IPA,One Hop Wonder #4 (Sterling),45887.0,3.0
515,1386,Harmon Restaurant & Brewery,Fruit / Vegetable Beer,Heart Of Darkness Raspberry Stout,31984.0,3.8333333333333335
516,1386,Harmon Restaurant & Brewery,Scottish Ale,60 Schilling Scottish Ale,48932.0,4.5
517,1386,Harmon Restaurant & Brewery,Russian Imperial Stout,Sasquatch Imperial Stout,21249.0,4.375
