,brewery_id,brewery_name,beer_style,beer_name,beer_id,review_overall,City,State,Address
690,14,Cambridge Brewing Company,Vienna Lager,Golden Slumbers,48527,4.5,Cambridge,Massachusetts,1 Kendall Sq
693,14,Cambridge Brewing Company,Rye Beer,EZ Ryeder,17183,4.266666666666667,Cambridge,Massachusetts,1 Kendall Sq
697,14,Cambridge Brewing Company,Extra Special / Strong Bitter (ESB),Anniversary Ale,17525,4.5,Cambridge,Massachusetts,1 Kendall Sq
700,14,Cambridge Brewing Company,English Bitter,Bitchin Bitter,662,4.083333333333333,Cambridge,Massachusetts,1 Kendall Sq
703,14,Cambridge Brewing Company,Pumpkin Ale,Great Pumpkin Ale,6523,4.074468085106383,Cambridge,Massachusetts,1 Kendall Sq
704,14,Cambridge Brewing Company,Belgian Pale Ale,St. Alphonzo,54498,4.25,Cambridge,Massachusetts,1 Kendall Sq
705,14,Cambridge Brewing Company,Lambic - Fruit,Kriek,31760,4.333333333333333,Cambridge,Massachusetts,1 Kendall Sq
706,14,Cambridge Brewing Company,Pumpkin Ale,El Mariachi,74868,4.5,Cambridge,Massachusetts,1 Kendall Sq
707,14,Cambridge Brewing Company,Saison / Farmhouse Ale,Saison Noire,41516,4.25,Cambridge,Massachusetts,1 Kendall Sq
710,14,Cambridge Brewing Company,English Barleywine,Arquebus,31703,4.203125,Cambridge,Massachusetts,1 Kendall Sq
711,14,Cambridge Brewing Company,American IPA,Mind Left Body,67170,4.166666666666667,Cambridge,Massachusetts,1 Kendall Sq
713,14,Cambridge Brewing Company,Dubbel,Project Venus,67171,4.5,Cambridge,Massachusetts,1 Kendall Sq
714,14,Cambridge Brewing Company,American Barleywine,"2009 Arquebus, Ch. Boswell Barrel Finish With Brett",65689,4.5,Cambridge,Massachusetts,1 Kendall Sq
715,14,Cambridge Brewing Company,English Pale Mild Ale,Pale Mild,3537,4.25,Cambridge,Massachusetts,1 Kendall Sq
718,14,Cambridge Brewing Company,Dubbel,Dubbel Entendre,69146,4.2,Cambridge,Massachusetts,1 Kendall Sq
721,14,Cambridge Brewing Company,Belgian IPA,The Audacity Of Hops,45878,4.097560975609756,Cambridge,Massachusetts,1 Kendall Sq
723,14,Cambridge Brewing Company,American Barleywine,Sherry Cask Blunderbuss,47596,4.5,Cambridge,Massachusetts,1 Kendall Sq
725,14,Cambridge Brewing Company,Belgian IPA,Able I.P.A.,72008,4.25,Cambridge,Massachusetts,1 Kendall Sq
727,14,Cambridge Brewing Company,Tripel,Tripel Threat,2599,4.234375,Cambridge,Massachusetts,1 Kendall Sq
735,14,Cambridge Brewing Company,American Porter,Charles River Porter,515,4.037313432835821,Cambridge,Massachusetts,1 Kendall Sq
736,14,Cambridge Brewing Company,American Amber / Red Ale,American Red Ale,18203,4.5,Cambridge,Massachusetts,1 Kendall Sq
737,14,Cambridge Brewing Company,American Pale Ale (APA),Endless Summer Pale Ale,6353,4.5,Cambridge,Massachusetts,1 Kendall Sq
740,14,Cambridge Brewing Company,American IPA,Valley Girl IPA,76229,4.25,Cambridge,Massachusetts,1 Kendall Sq
745,14,Cambridge Brewing Company,Tripel,Kissmeyer Citra Tripel,69021,4.25,Cambridge,Massachusetts,1 Kendall Sq
746,14,Cambridge Brewing Company,American Pale Ale (APA),Festival Ale,10086,4.5,Cambridge,Massachusetts,1 Kendall Sq
748,14,Cambridge Brewing Company,Scotch Ale / Wee Heavy,Bannatyne's Scotch Ale,454,4.173076923076923,Cambridge,Massachusetts,1 Kendall Sq
749,14,Cambridge Brewing Company,Extra Special / Strong Bitter (ESB),ESB,19871,4.5,Cambridge,Massachusetts,1 Kendall Sq
750,14,Cambridge Brewing Company,Saison / Farmhouse Ale,Saisonnaire,72007,5.0,Cambridge,Massachusetts,1 Kendall Sq
752,14,Cambridge Brewing Company,American Double / Imperial IPA,Red God IPA,13816,4.078125,Cambridge,Massachusetts,1 Kendall Sq
756,14,Cambridge Brewing Company,Extra Special / Strong Bitter (ESB),Will's Extra Bitter,562,4.4,Cambridge,Massachusetts,1 Kendall Sq
758,14,Cambridge Brewing Company,Irish Red Ale,Wolf's Irish Red Ale,11263,4.25,Cambridge,Massachusetts,1 Kendall Sq
764,14,Cambridge Brewing Company,American Wild Ale,Rose De Cambrinus,66290,4.5,Cambridge,Massachusetts,1 Kendall Sq
767,14,Cambridge Brewing Company,Herbed / Spiced Beer,Tiger Bite,19362,4.25,Cambridge,Massachusetts,1 Kendall Sq
770,14,Cambridge Brewing Company,American IPA,Winter I.P.A.,7516,4.1875,Cambridge,Massachusetts,1 Kendall Sq
771,14,Cambridge Brewing Company,Old Ale,Bad Knees Barrel Aged Old Ale,57959,4.136363636363637,Cambridge,Massachusetts,1 Kendall Sq
774,14,Cambridge Brewing Company,American Wild Ale,Cerise Cassée American Sour Ale,21800,4.048780487804878,Cambridge,Massachusetts,1 Kendall Sq
777,14,Cambridge Brewing Company,Kölsch,Vienna Gold,4110,4.214285714285714,Cambridge,Massachusetts,1 Kendall Sq
779,14,Cambridge Brewing Company,English Bitter,Howdy Pilgrim,54497,4.25,Cambridge,Massachusetts,1 Kendall Sq
780,14,Cambridge Brewing Company,Extra Special / Strong Bitter (ESB),Hopalong's ESB,506,4.5,Cambridge,Massachusetts,1 Kendall Sq
781,14,Cambridge Brewing Company,English Bitter,Best Bitter,6171,5.0,Cambridge,Massachusetts,1 Kendall Sq
782,14,Cambridge Brewing Company,Scottish Ale,80 Schilling Scottish Ale,504,4.25,Cambridge,Massachusetts,1 Kendall Sq
784,14,Cambridge Brewing Company,Oatmeal Stout,Blackout Oatmeal Stout,638,4.1875,Cambridge,Massachusetts,1 Kendall Sq
785,14,Cambridge Brewing Company,Pumpkin Ale,O.P.P. (Olde Pumpkin Porter),53516,4.166666666666667,Cambridge,Massachusetts,1 Kendall Sq
787,14,Cambridge Brewing Company,Pumpkin Ale,Black Magic,45726,4.5,Cambridge,Massachusetts,1 Kendall Sq
788,14,Cambridge Brewing Company,American Porter,American Three Threads (Red God Version),24473,4.4,Cambridge,Massachusetts,1 Kendall Sq
789,14,Cambridge Brewing Company,American Brown Ale,Newtowne Colonial Ale,26722,4.333333333333333,Cambridge,Massachusetts,1 Kendall Sq
791,14,Cambridge Brewing Company,Scottish Gruit / Ancient Herbed Ale,Weekapaug Gruit Ale,16083,4.071428571428571,Cambridge,Massachusetts,1 Kendall Sq
792,14,Cambridge Brewing Company,American Pale Ale (APA),Tall Tale Pale Ale (dry-hopped With Glacier),67512,4.5,Cambridge,Massachusetts,1 Kendall Sq
795,14,Cambridge Brewing Company,Winter Warmer,Winter Ale,14879,4.107142857142857,Cambridge,Massachusetts,1 Kendall Sq
796,14,Cambridge Brewing Company,American Wild Ale,Double Happiness,59440,4.5,Cambridge,Massachusetts,1 Kendall Sq
797,14,Cambridge Brewing Company,Lambic - Unblended,Honey Badger,72009,5.0,Cambridge,Massachusetts,1 Kendall Sq
799,14,Cambridge Brewing Company,American IPA,Big Man Ale,505,4.142857142857143,Cambridge,Massachusetts,1 Kendall Sq
801,14,Cambridge Brewing Company,Extra Special / Strong Bitter (ESB),21 Bones Salute ESB,45530,4.5,Cambridge,Massachusetts,1 Kendall Sq
803,14,Cambridge Brewing Company,American Stout,LuvBuzz  Espresso Stout,41106,4.2,Cambridge,Massachusetts,1 Kendall Sq
804,14,Cambridge Brewing Company,American Stout,Red Barn Espresso Stout,56540,4.1,Cambridge,Massachusetts,1 Kendall Sq
805,14,Cambridge Brewing Company,American Pale Ale (APA),Tall Tale Pale Ale (dry-hopped With Citra),67169,5.0,Cambridge,Massachusetts,1 Kendall Sq
808,14,Cambridge Brewing Company,English Bitter,Bodacious Bitter,7731,4.071428571428571,Cambridge,Massachusetts,1 Kendall Sq
809,14,Cambridge Brewing Company,American Barleywine,Blunderbuss Barley Wine,510,4.1923076923076925,Cambridge,Massachusetts,1 Kendall Sq
810,14,Cambridge Brewing Company,American IPA,Spring Training IPA,36391,4.222222222222222,Cambridge,Massachusetts,1 Kendall Sq
819,395,Bluegrass Brewing Co. - East St. Matthew's,English Bitter,Beej's Bitter,42269,4.5,Louisville,Kentucky,3929 Shelbyville Rd
820,395,Bluegrass Brewing Co. - East St. Matthew's,American Porter,Bourbon Barrel Rye Porter,47712,4.142857142857143,Louisville,Kentucky,3929 Shelbyville Rd
834,395,Bluegrass Brewing Co. - East St. Matthew's,Belgian Strong Dark Ale,Bourbon Barrel Hell For Certain,71749,4.5,Louisville,Kentucky,3929 Shelbyville Rd
836,395,Bluegrass Brewing Co. - East St. Matthew's,Old Ale,Queen's Knickers,41532,4.1,Louisville,Kentucky,3929 Shelbyville Rd
844,395,Bluegrass Brewing Co. - East St. Matthew's,Rye Beer,Oak Aged Rye 75,50929,4.5,Louisville,Kentucky,3929 Shelbyville Rd
848,395,Bluegrass Brewing Co. - East St. Matthew's,Old Ale,Bourbon Barrel Old St. Matthews,52269,4.166666666666667,Louisville,Kentucky,3929 Shelbyville Rd
852,395,Bluegrass Brewing Co. - East St. Matthew's,Baltic Porter,Kick In The Baltic Porter,41240,4.25,Louisville,Kentucky,3929 Shelbyville Rd
854,395,Bluegrass Brewing Co. - East St. Matthew's,Old Ale,Brandy Barrel Queen's Knickers,54265,4.5,Louisville,Kentucky,3929 Shelbyville Rd
863,395,Bluegrass Brewing Co. - East St. Matthew's,Dortmunder / Export Lager,Wort Hog Dort,18713,4.25,Louisville,Kentucky,3929 Shelbyville Rd
874,395,Bluegrass Brewing Co. - East St. Matthew's,Old Ale,Old St. Matthews,47710,4.166666666666667,Louisville,Kentucky,3929 Shelbyville Rd
877,395,Bluegrass Brewing Co. - East St. Matthew's,American Stout,Bourbon Barrel Heine Brothers Coffee Stout,65339,4.166666666666667,Louisville,Kentucky,3929 Shelbyville Rd
883,395,Bluegrass Brewing Co. - East St. Matthew's,American IPA,Suicide By Hops,55601,5.0,Louisville,Kentucky,3929 Shelbyville Rd
887,395,Bluegrass Brewing Co. - East St. Matthew's,American IPA,Rye 75,49391,4.083333333333333,Louisville,Kentucky,3929 Shelbyville Rd
889,395,Bluegrass Brewing Co. - East St. Matthew's,Oatmeal Stout,Heine The Elder Double Espresso Stout,64458,4.333333333333333,Louisville,Kentucky,3929 Shelbyville Rd
891,395,Bluegrass Brewing Co. - East St. Matthew's,Schwarzbier,Schwarz Beer,20422,4.444444444444445,Louisville,Kentucky,3929 Shelbyville Rd
896,395,Bluegrass Brewing Co. - East St. Matthew's,Scotch Ale / Wee Heavy,Scotch Ale,23616,4.25,Louisville,Kentucky,3929 Shelbyville Rd
898,395,Bluegrass Brewing Co. - East St. Matthew's,American Porter,Old Smokey (Black Silk Smoked Porter),15797,4.333333333333333,Louisville,Kentucky,3929 Shelbyville Rd
903,12003,Emmett's Brewing Company,American Pale Lager,1871 Lager,66229,4.166666666666667,Palatine,Illinois,110 North Brockway Street
904,12003,Emmett's Brewing Company,English Dark Mild Ale,English Dark Mild,57686,4.5,Palatine,Illinois,110 North Brockway Street
909,12003,Emmett's Brewing Company,Oatmeal Stout,Double Barrel Oatmeal Stout,43922,4.5,Palatine,Illinois,110 North Brockway Street
917,12003,Emmett's Brewing Company,Belgian Pale Ale,Belgian Blonde Ale,43923,4.5,Palatine,Illinois,110 North Brockway Street
919,22167,Fulton Beer,American Double / Imperial Stout,The Worthy Adversary,57172,4.583333333333333,Minneapolis,Minnesota,414 6th Ave N
921,22167,Fulton Beer,Russian Imperial Stout,War And Peace,56955,4.75,Minneapolis,Minnesota,414 6th Ave N
922,22167,Fulton Beer,American Amber / Red Ale,The Libertine,63753,4.166666666666667,Minneapolis,Minnesota,414 6th Ave N
935,7402,Wasatch Brew Pub,American Pale Ale (APA),Hops Bandit,65556,5.0,Park City,Utah,250 Main St
939,7402,Wasatch Brew Pub,American Amber / Red Ale,Christmas Ale,34343,4.166666666666667,Park City,Utah,250 Main St
944,2310,Great Basin Brewing Co.,Saison / Farmhouse Ale,Silver State Saison,43904,4.5,Sparks,Nevada,846 Victorian Ave
952,2310,Great Basin Brewing Co.,American Barleywine,Bourbon Barrel Barleywine,58921,4.5,Sparks,Nevada,846 Victorian Ave
953,2310,Great Basin Brewing Co.,American Pale Ale (APA),Harvest Ale,46582,4.5,Sparks,Nevada,846 Victorian Ave
956,2310,Great Basin Brewing Co.,American Brown Ale,Franktown Brown,29032,4.5,Sparks,Nevada,846 Victorian Ave
958,2310,Great Basin Brewing Co.,American IPA,Hopasaurus,53579,4.5,Sparks,Nevada,846 Victorian Ave
960,2310,Great Basin Brewing Co.,Märzen / Oktoberfest,Oktoberfest,20584,5.0,Sparks,Nevada,846 Victorian Ave
977,3268,O'Fallon Brewery,American Porter,Barrel Aged Smoke (Smoked Porter),35649,4.020833333333333,Maryland Heights,Missouri,45 Progress Parkway
981,3268,O'Fallon Brewery,American IPA,O'Fallon IPA,35650,4.5,Maryland Heights,Missouri,45 Progress Parkway
991,3268,O'Fallon Brewery,American Amber / Red Ale,Alright Already Amber,52653,4.25,Maryland Heights,Missouri,45 Progress Parkway
1005,3268,O'Fallon Brewery,American Black Ale,O'Fallon Midnight Harvest,62820,4.5,Maryland Heights,Missouri,45 Progress Parkway
1009,936,No-Li Brewhouse,American Pale Ale (APA),Solar Winds,49490,4.25,Spokane,Washington,1003 E Trent Ave
1019,936,No-Li Brewhouse,American Wild Ale,Whiskey Sour Dunkel,49815,4.5,Spokane,Washington,1003 E Trent Ave
1028,936,No-Li Brewhouse,American IPA,16 Year Anniversary Ale,53362,4.5,Spokane,Washington,1003 E Trent Ave
1033,2446,Catawba Valley Brewing Company,Pumpkin Ale,King Don's Original Pumpkin Ale,13282,4.113636363636363,Morganton,North Carolina,212 S Green St
1036,2446,Catawba Valley Brewing Company,American Porter,King Coconut Porter,14592,4.25,Morganton,North Carolina,212 S Green St
1037,2446,Catawba Valley Brewing Company,American Black Ale,Blackwater Uber Pale Ale,37952,4.105263157894737,Morganton,North Carolina,212 S Green St
1040,2446,Catawba Valley Brewing Company,American IPA,Whiskey River IPA,32371,4.214285714285714,Morganton,North Carolina,212 S Green St
1043,2446,Catawba Valley Brewing Company,American Stout,Bier De Clam,38408,4.166666666666667,Morganton,North Carolina,212 S Green St
1046,2446,Catawba Valley Brewing Company,Witbier,White Zombie Ale,55375,4.5,Morganton,North Carolina,212 S Green St
1049,2446,Catawba Valley Brewing Company,Scotch Ale / Wee Heavy,The Hooligan King,76780,4.5,Morganton,North Carolina,212 S Green St
1052,2446,Catawba Valley Brewing Company,American Stout,Oak Aged Stout,27828,4.5,Morganton,North Carolina,212 S Green St
1067,22288,Mt Tabor Brewing,American Pale Ale (APA),P5 Pale Ale,77006,4.5,Vancouver,Washington,3600 NW 119th St
1073,860,The Vermont Pub & Brewery,Russian Imperial Stout,Black Sea Imperial Stout,16078,4.5,Burlington,Vermont,144 College St
1075,860,The Vermont Pub & Brewery,American IPA,Citra,55936,4.5,Burlington,Vermont,144 College St
1077,860,The Vermont Pub & Brewery,Scotch Ale / Wee Heavy,'99 Wee Heavy Scotch Ale,3676,5.0,Burlington,Vermont,144 College St
1080,860,The Vermont Pub & Brewery,Rye Beer,SomersAlt Rye,32376,4.5,Burlington,Vermont,144 College St
1086,860,The Vermont Pub & Brewery,Dunkelweizen,Vermont Dunkelweizen,15214,4.25,Burlington,Vermont,144 College St
1089,860,The Vermont Pub & Brewery,Dunkelweizen,Brewmasters Cup,47707,4.5,Burlington,Vermont,144 College St
1090,860,The Vermont Pub & Brewery,Herbed / Spiced Beer,Blue Nile # 2,44891,4.5,Burlington,Vermont,144 College St
1092,860,The Vermont Pub & Brewery,Tripel,Curacao Triple XXX,52405,4.5,Burlington,Vermont,144 College St
1093,860,The Vermont Pub & Brewery,Bock,Billybuck Bock,57676,4.25,Burlington,Vermont,144 College St
1095,860,The Vermont Pub & Brewery,Keller Bier / Zwickel Bier,Zwickelbier,65490,5.0,Burlington,Vermont,144 College St
1099,860,The Vermont Pub & Brewery,Herbed / Spiced Beer,Maple Ale,9095,4.333333333333333,Burlington,Vermont,144 College St
1103,860,The Vermont Pub & Brewery,American Pale Ale (APA),OPA Pale Ale,69705,4.333333333333333,Burlington,Vermont,144 College St
1106,860,The Vermont Pub & Brewery,Irish Dry Stout,Handsome Mick's Smoked Stout,32652,4.25,Burlington,Vermont,144 College St
1110,860,The Vermont Pub & Brewery,Altbier,Helles Alt,43255,4.2,Burlington,Vermont,144 College St
1113,860,The Vermont Pub & Brewery,American Amber / Red Lager,Meddie's American Rye Lager,37479,4.25,Burlington,Vermont,144 College St
1117,860,The Vermont Pub & Brewery,Dunkelweizen,Zamboni Black Ice,27809,5.0,Burlington,Vermont,144 College St
1118,860,The Vermont Pub & Brewery,Milk / Sweet Stout,Milk Stout,69706,4.25,Burlington,Vermont,144 College St
1122,860,The Vermont Pub & Brewery,Cream Ale,Quebecois,46206,4.5,Burlington,Vermont,144 College St
1124,860,The Vermont Pub & Brewery,English India Pale Ale (IPA),Bombay Grab IPA (Oak Aged),34558,4.5,Burlington,Vermont,144 College St
1134,860,The Vermont Pub & Brewery,American Porter,Bourbon Barrel Vermont Smoked Porter,14252,5.0,Burlington,Vermont,144 College St
1147,1482,The Seven Barrel Brewery,American IPA,Champion Reserve IPA,7047,4.111111111111111,West Lebanon,New Hampshire,5 Airport Rd
1157,1482,The Seven Barrel Brewery,Scotch Ale / Wee Heavy,80 Weight Mild Amber Scotch Ale,20901,4.5,West Lebanon,New Hampshire,5 Airport Rd
1162,5500,Black Forest Brew Haus & Grill,English Dark Mild Ale,Black Forest English Mild,30272,4.25,Frankenmuth,Michigan,281 Heinlein Strasse
1177,5500,Black Forest Brew Haus & Grill,Quadrupel (Quad),The Lost Fugawi Ale,65526,4.25,Frankenmuth,Michigan,281 Heinlein Strasse
1179,5500,Black Forest Brew Haus & Grill,Märzen / Oktoberfest,Oktoberfest,61938,4.5,Frankenmuth,Michigan,281 Heinlein Strasse
1187,5500,Black Forest Brew Haus & Grill,American Porter,Black Forest Maple Porter,11769,4.25,Frankenmuth,Michigan,281 Heinlein Strasse
1188,5500,Black Forest Brew Haus & Grill,American IPA,Lost Sailor IPA,61936,4.1,Frankenmuth,Michigan,281 Heinlein Strasse
1190,3965,Anacapa Brewing Company,American Porter,Foghorn Porter,31507,4.5,Ventura,California,472 E. Main Street
1191,3965,Anacapa Brewing Company,American Black Ale,Fig Mountains First Anniversary Ale,77032,4.5,Ventura,California,472 E. Main Street
1192,3965,Anacapa Brewing Company,American Stout,Espresso Stout,35351,4.166666666666667,Ventura,California,472 E. Main Street
1205,3965,Anacapa Brewing Company,American Amber / Red Ale,Imperial Red Ale,49583,5.0,Ventura,California,472 E. Main Street
1210,3965,Anacapa Brewing Company,American Brown Ale,Brockway Brown,32759,4.25,Ventura,California,472 E. Main Street
1216,2464,The Cowboy Restaurant & Brewery,Hefeweizen,The Cowboy Hefeweizen,15369,4.166666666666667,Scottsdale,Arizona,20751 N Pima Rd
1218,2464,The Cowboy Restaurant & Brewery,Irish Dry Stout,Zona Brewing Irish Stout,24298,4.5,Scottsdale,Arizona,20751 N Pima Rd
1224,14365,Growlers,American Pale Ale (APA),Seneca Pale Ale,53129,4.333333333333333,Gaithersburg,Maryland,227 East Diamond Avenue
1226,14365,Growlers,Kölsch,Kolsch Ale,53908,4.5,Gaithersburg,Maryland,227 East Diamond Avenue
1228,14365,Growlers,American Strong Ale,Centennial,40631,4.5,Gaithersburg,Maryland,227 East Diamond Avenue
1233,14365,Growlers,American Porter,Yorkshire Porter,40632,4.75,Gaithersburg,Maryland,227 East Diamond Avenue
1241,1127,Buckhead Brewery and Grill,American Pale Ale (APA),Southern Belle,8896,5.0,Alpharetta,Georgia,3655 Old Milton Pkwy
1244,1127,Buckhead Brewery and Grill,German Pilsener,Pioneer Pilsener,19916,4.5,Alpharetta,Georgia,3655 Old Milton Pkwy
1247,1127,Buckhead Brewery and Grill,Witbier,Blanche De Buckhead,4639,4.5,Alpharetta,Georgia,3655 Old Milton Pkwy
1250,1127,Buckhead Brewery and Grill,Munich Dunkel Lager,Munich Dunkel,15320,4.5,Alpharetta,Georgia,3655 Old Milton Pkwy
1251,1127,Buckhead Brewery and Grill,American Porter,Ten Point Porter,10145,4.5,Alpharetta,Georgia,3655 Old Milton Pkwy
1266,1289,The Ship Inn,English India Pale Ale (IPA),India Pale Ale,17737,4.25,Milford,New Jersey,61 Bridge St.
1272,1289,The Ship Inn,English Pale Mild Ale,Session Ale,44651,4.5,Milford,New Jersey,61 Bridge St.
1276,1289,The Ship Inn,English Porter,Randy's Panhead Porter,41241,4.25,Milford,New Jersey,61 Bridge St.
1277,1289,The Ship Inn,English Porter,White Winter Porter,34059,4.25,Milford,New Jersey,61 Bridge St.
1284,1289,The Ship Inn,American Pale Ale (APA),Killer Bee,70143,4.333333333333333,Milford,New Jersey,61 Bridge St.
